,Mean,2.5q,97.5q
v_subj(equal_friend).27,-1.7823969642610942,-1.8798282052598494,-1.6509591442065743
v_subj(equal_friend).28,-1.7787341070738403,-1.874500616452508,-1.641105845251258
v_subj(equal_friend).29,-1.776613276319788,-1.8698794192203563,-1.637256206857049
v_subj(equal_friend).30,-1.7787012257975128,-1.8718159677512474,-1.6455785680823638
v_subj(equal_friend).31,-1.775265272634652,-1.8693750261999655,-1.6373601033204568
v_subj(equal_friend).32,-1.7778756726764122,-1.8722692882774221,-1.6417892327490564
v_subj(equal_friend).33,-1.7746235179396515,-1.8655740825559801,-1.6349185887055007
v_subj(equal_friend).34,-1.78310992540514,-1.880400398929185,-1.6497617131254727
v_subj(equal_friend).35,-1.7759592783909082,-1.8671118539482408,-1.6373762628312083
v_subj(equal_self).0,2.0010580955495367,1.8922316067339138,2.1107639167616097
v_subj(equal_self).1,2.0095165699255864,1.9133925149805515,2.1254981132837445
v_subj(equal_self).2,2.0039318869516607,1.8967747915115478,2.116609373477407
